Datetime,Dew_Point_F,Humidity,Temperature_F,Wind_Speed_MPH,Low_Income,High_Income,Middle_Income,Overall
6/28/12 6:00,62.6,88,66.2,6.9,0.240709131,0.301850738,0.267554054,0.273322907
6/28/12 7:00,64.4,88,68,4.6,0.305082474,0.408706583,0.366386101,0.364297161
6/28/12 8:00,64.4,78,71.6,8.1,0.30981296,0.41290017,0.350382239,0.363643252
6/28/12 9:00,64.4,73,73.4,12.7,0.295972018,0.41120975,0.318050193,0.350361712
6/28/12 10:00,66.2,69,77,11.5,0.299907216,0.394468254,0.344881274,0.351229678
6/28/12 11:00,66.2,65,78.8,11.5,0.294599853,0.384881519,0.330035714,0.341741641
6/28/12 12:00,66.2,65,78.8,10.4,0.299762398,0.372972159,0.337717624,0.340320445
6/28/12 13:00,66.2,65,78.8,12.7,0.288216912,0.377186508,0.338972008,0.338583413
6/28/12 14:00,66.2,61,80.6,15,0.279382353,0.358445011,0.3311361,0.325796635
6/28/12 15:00,68,56,81,16.1,0.294752206,0.359320862,0.330548262,0.331046394
6/28/12 16:00,51.8,37,80.6,18.4,0.338773529,0.385562358,0.366051158,0.365406971
6/28/12 17:00,53.6,42,78.8,17.3,0.3743375,0.408461451,0.403665058,0.396111058
6/28/12 18:00,57.2,53,75.2,16.1,0.4052375,0.453832767,0.440374517,0.434594231
6/28/12 19:00,55.4,57,71.6,19.6,0.407296604,0.486806004,0.446033009,0.450753609
6/28/12 20:00,55.4,64,68,18.4,0.388388235,0.496754535,0.435241312,0.446007933
6/28/12 21:00,53.6,68,64.4,12.7,0.397403677,0.519099206,0.472909267,0.467811058
6/28/12 22:00,51.8,72,60.8,16.1,0.396279412,0.54233957,0.470550193,0.476710817
6/28/12 23:00,50,72,59,15,0.307261029,0.426816893,0.37457722,0.374721634
6/29/12 0:00,52,76,57,11.5,0.246765441,0.321873583,0.281734556,0.287322837
6/29/12 1:00,51.8,82,57.2,11.5,0.231780721,0.277715258,0.249516409,0.255676046
6/29/12 2:00,51.8,82,57.2,8.1,0.193077263,0.238528644,0.214019305,0.217566619
6/29/12 3:00,51.8,82,57.2,9.2,0.177544518,0.221909864,0.198060811,0.201472229
6/29/12 4:00,51.8,82,57.2,13.8,0.175419426,0.222452948,0.195831884,0.200454064
6/29/12 5:00,53.6,82,59,9.2,0.192880059,0.242518141,0.211567567,0.218588603
6/29/12 6:00,53.6,82,59,11.5,0.248987491,0.303451247,0.280590733,0.279960086
6/29/12 7:00,53.6,77,60.8,12.7,0.296654894,0.389632653,0.364863899,0.35308127
6/29/12 8:00,53.6,72,62.6,13.8,0.316408389,0.399030612,0.367044401,0.36406516
6/29/12 9:00,53.6,72,62.6,15,0.308947756,0.400903519,0.351222007,0.358459947
6/29/12 10:00,55.4,77,62.6,16.1,0.304337012,0.412175737,0.345818882,0.360401826
6/29/12 11:00,57.2,88,60.8,13.8,0.296880059,0.402755241,0.344624277,0.353686449
6/29/12 12:00,60,78,65,16.1,0.307573951,0.405496317,0.344244701,0.358246035
6/29/12 13:00,50,49,69.8,23,0.307981604,0.398248584,0.324326275,0.35034318
6/29/12 14:00,50,52,68,20.7,0.299795438,0.383143262,0.312835418,0.338397935
6/29/12 15:00,52,44,69,20.7,0.293214128,0.372087203,0.329315688,0.335673151
6/29/12 16:00,53.6,60,68,16.1,0.331317881,0.394383352,0.368010587,0.367220221
6/29/12 17:00,53.6,64,66.2,20.7,0.375432671,0.43876444,0.415006737,0.412166907
6/29/12 18:00,55.4,73,64.4,18.4,0.392172186,0.476981314,0.44033975,0.440159462
6/29/12 19:00,53.6,68,64.4,16.1,0.379768212,0.500929785,0.436573628,0.44532829
6/29/12 20:00,53.6,72,62.6,13.8,0.374565857,0.493788222,0.420489894,0.436588377
6/29/12 21:00,53.6,72,62.6,12.7,0.387561442,0.527467158,0.458167469,0.464514649
6/29/12 22:00,53.6,77,60.8,12.7,0.376236939,0.516053794,0.431299326,0.449274016
6/29/12 23:00,53.6,77,60.8,11.5,0.322278882,0.415992072,0.350341675,0.369025937
6/30/12 0:00,53.6,77,60.8,10.4,0.26249816,0.325583805,0.281792108,0.294067723
6/30/12 1:00,53.6,77,60.8,11.5,0.238368925,0.274109977,0.247217517,0.255730353
6/30/12 2:00,55.4,82,60.8,6.9,0.19537408,0.242520408,0.212839269,0.219722182
6/30/12 3:00,55.4,82,60.8,9.2,0.177149485,0.22928288,0.198442733,0.204567652
6/30/12 4:00,55.4,88,59,9.2,0.174753314,0.225062925,0.193647738,0.200799327
6/30/12 5:00,55.4,88,59,8.1,0.179519882,0.229896826,0.204428297,0.207096131
6/30/12 6:00,55.4,82,60.8,11.5,0.205738586,0.257683674,0.24152358,0.236695506
6/30/12 7:00,55.4,82,60.8,12.7,0.254749632,0.324594671,0.302285852,0.296229272
6/30/12 8:00,55.4,77,62.6,16.1,0.315267305,0.393005669,0.351473532,0.357264119
6/30/12 9:00,51.8,68,62.6,18.4,0.334569853,0.42144111,0.378817567,0.382444738
6/30/12 11:00,51.8,60,66.2,16.1,0.346359559,0.415952489,0.38506081,0.385536983
6/30/12 12:00,48.2,49,68,18.4,0.355633358,0.421075184,0.391496139,0.392340135
6/30/12 13:00,46.4,46,68,23,0.335979457,0.389509892,0.376068335,0.368668904
6/30/12 14:00,46.4,46,68,20.7,0.31790022,0.383448841,0.348228104,0.353255334
6/30/12 15:00,49,39,68,20.7,0.322896552,0.38197117,0.364518768,0.358319348
6/30/12 16:00,48.2,52,66.2,17.3,0.344239912,0.386539853,0.380475915,0.371204316
6/30/12 17:00,48.2,52,66.2,17.3,0.378688921,0.421923685,0.401257226,0.402647722
6/30/12 18:00,46.4,49,66.2,18.4,0.394835657,0.461244771,0.437153032,0.433542316
6/30/12 19:00,48.2,59,62.6,15,0.36387821,0.469178632,0.428191531,0.424558619
6/30/12 20:00,48.2,63,60.8,15,0.35553705,0.480462408,0.421434072,0.424935267
6/30/12 21:00,50,72,59,13.8,0.375167278,0.482409271,0.439771677,0.436742926
6/30/12 22:00,50,77,57.2,12.7,0.372741012,0.485659695,0.43661079,0.436541967
6/30/12 23:00,50,77,57.2,11.5,0.319481291,0.412706049,0.375409047,0.372951331
7/1/12 0:00,50,73,56,12.7,0.252013206,0.325819107,0.293397498,0.293624551
7/1/12 1:00,50,82,55.4,13.8,0.237902493,0.279550028,0.261170356,0.261356424
7/1/12 2:00,48.2,82,53.6,12.7,0.19896041,0.236710571,0.215073147,0.218979866
7/1/12 3:00,46.4,82,51.8,10.4,0.177501466,0.223481628,0.203506256,0.203474113
7/1/12 4:00,46.4,82,51.8,8.1,0.167555719,0.21915489,0.195779596,0.196463567
7/1/12 5:00,46.4,82,51.8,13.8,0.173303519,0.226106275,0.192546679,0.200485139
7/1/12 6:00,46.4,77,53.6,12.7,0.195134164,0.244560769,0.224952839,0.223517977
7/1/12 7:00,46.4,72,55.4,13.8,0.245293255,0.292646128,0.285569779,0.275402205
7/1/12 8:00,46.4,63,59,16.1,0.319866569,0.370033352,0.343513956,0.347027325
7/1/12 9:00,44.6,59,59,17.3,0.348876099,0.420297343,0.398809249,0.391593623
7/1/12 10:00,46.4,59,60.8,17.3,0.360835777,0.435110797,0.407592486,0.403973148
7/1/12 11:00,48.2,63,60.8,16.1,0.387568182,0.423894856,0.40404716,0.407075264
7/1/12 12:00,48.2,59,62.6,20.7,0.401985338,0.441716789,0.428417709,0.425414909
7/1/12 13:00,48.2,59,62.6,19.6,0.387031525,0.448010741,0.429076997,0.423358821
7/1/12 14:00,48.2,63,60.8,16.1,0.366499267,0.417291125,0.411157845,0.399157718
7/1/12 15:00,46,42,63,17.3,0.382283725,0.421932165,0.412413859,0.406598993
7/1/12 16:00,46.4,49,66.2,18.4,0.395347507,0.445140192,0.430229066,0.425147411
7/1/12 17:00,46.4,52,64.4,15,0.399923754,0.477983041,0.44760539,0.444896932
7/1/12 18:00,48,48,63,17.3,0.418209677,0.518833805,0.465969201,0.472770134
7/1/12 19:00,48.2,56,64.4,16.1,0.422043988,0.558067269,0.482818094,0.494855465
7/1/12 20:00,50,68,60.8,10.4,0.406182551,0.551862634,0.456267565,0.480426654
7/1/12 21:00,50,72,59,10.4,0.39778739,0.564152628,0.478504331,0.488430968
7/1/12 22:00,50,77,57.2,10.4,0.395910557,0.538798191,0.457866218,0.471926894
7/1/12 23:00,50,77,57.2,9.2,0.301390029,0.397373658,0.350362849,0.354284995
7/2/12 0:00,50,77,57.2,9.2,0.230101906,0.30141662,0.25952743,0.267668744
7/2/12 1:00,51.8,82,57.2,9.2,0.225937729,0.262516949,0.233248316,0.243269046
7/2/12 2:00,50,77,57.2,6.9,0.181309158,0.229055367,0.197798845,0.205660757
7/2/12 3:00,50,82,55.4,5.8,0.165519414,0.219116384,0.189107796,0.19411907
7/2/12 4:00,50,88,53.6,6.9,0.163697436,0.21640678,0.186908566,0.191826785
7/2/12 5:00,50,82,55.4,8.1,0.183301099,0.232448588,0.200639076,0.208458074
7/2/12 6:00,51.8,77,59,13.8,0.234879121,0.297193221,0.262799807,0.268253713
7/2/12 7:00,51.8,77,59,11.5,0.304288645,0.39600339,0.344015399,0.353069478
7/2/12 8:00,53.6,82,59,10.4,0.300392387,0.416380361,0.344352262,0.36053244
7/2/12 9:00,55,82,59,10.4,0.313734306,0.418320563,0.330421305,0.362224504
7/2/12 10:00,53.6,77,60.8,11.5,0.30165189,0.413979764,0.332560882,0.356932825
7/2/12 11:00,51.8,68,62.6,13.8,0.319934688,0.408356742,0.343531041,0.363239477
7/2/12 12:00,51.8,64,64.4,16.1,0.316952174,0.410888951,0.354064762,0.365957038
7/2/12 13:00,53.6,72,62.6,15,0.308372194,0.399920537,0.33671673,0.354205213
7/2/12 14:00,55.4,82,60.8,16.1,0.311354303,0.403522638,0.322702754,0.353209704
7/2/12 15:00,55.4,82,60.8,12.7,0.332072924,0.410873743,0.346603039,0.369053453
7/2/12 16:00,57.2,88,60.8,12.7,0.384224873,0.444176996,0.402966761,0.414295718
7/2/12 17:00,57.2,88,60.8,11.5,0.418228158,0.5019,0.452319088,0.462142621
7/2/12 18:00,59,94,60.8,11.5,0.43960376,0.57590391,0.507569801,0.514271415
7/2/12 19:00,57.2,88,60.8,9.2,0.428610108,0.610728085,0.519598291,0.528393473
7/2/12 20:00,57.2,88,60.8,11.5,0.432408664,0.631454494,0.512883191,0.536743202
7/2/12 21:00,57.2,88,60.8,9.2,0.419212996,0.615546927,0.505193732,0.523748344
7/2/12 22:00,57.2,88,60.8,10.4,0.381193502,0.555262011,0.44491358,0.470758278
7/2/12 23:00,57.2,88,60.8,9.2,0.285955235,0.410711173,0.346797721,0.35392597
7/3/12 0:00,57.2,88,60.8,8.1,0.226672924,0.297947486,0.251721747,0.263086802
7/3/12 1:00,57.2,94,59,8.1,0.223091575,0.254318594,0.224002887,0.236534789
7/3/12 2:00,57.2,94,59,6.9,0.180643956,0.223772676,0.195310876,0.202553263
7/3/12 3:00,57.2,94,59,6.9,0.168426374,0.215152494,0.184096246,0.192108205
7/3/12 4:00,57.2,94,59,6.9,0.169517949,0.220080499,0.186995188,0.195273992
7/3/12 5:00,57.2,94,59,5.8,0.186368498,0.240997165,0.20126564,0.213202255
7/3/12 6:00,59,94,60.8,8.1,0.238896703,0.303845238,0.279552986,0.276518599
7/3/12 7:00,59,94,60.8,8.1,0.29532674,0.425767574,0.356197305,0.365706334
7/3/12 8:00,59,88,62.6,9.2,0.304742857,0.419284419,0.354702598,0.365686495
7/3/12 9:00,59,88,62.6,12.7,0.304381579,0.404129745,0.347012512,0.357197747
7/3/12 10:00,59,88,62.6,10.4,0.304403214,0.398492639,0.321153032,0.348381409
7/3/12 11:00,60.8,88,64.4,11.5,0.294911807,0.413091063,0.317190019,0.350424677
7/3/12 12:00,59,83,64.4,12.7,0.311077875,0.403655738,0.332719769,0.355599044
7/3/12 13:00,57.2,73,66.2,11.5,0.296457787,0.401666102,0.351357894,0.354607543
7/3/12 14:00,57.2,77,64.4,12.7,0.289591273,0.38789548,0.338003828,0.343192601
7/3/12 15:00,59,88,62.6,10.4,0.315567587,0.384820339,0.341946412,0.351392746
7/3/12 16:00,59,83,64.4,10.4,0.358581395,0.424885311,0.38083445,0.392132427
7/3/12 17:00,59,83,64.4,10.4,0.414354651,0.465050283,0.431166507,0.439957051
7/3/12 18:00,60,87,63,10.4,0.437014535,0.523322034,0.470197129,0.481738964
7/3/12 19:00,59,88,62.6,9.2,0.426837936,0.581693785,0.480358852,0.50558387
7/3/12 20:00,59,88,62.6,6.9,0.428808139,0.598948023,0.502278469,0.518983298
7/3/12 21:00,59,88,62.6,9.2,0.423946221,0.606327869,0.506298564,0.521485919
7/3/12 22:00,59,94,60.8,8.1,0.387479651,0.547906727,0.451677512,0.471222435
7/3/12 23:00,59,94,60.8,6.9,0.304837936,0.408377476,0.353425837,0.360647087
7/4/12 0:00,59,94,60.8,9.2,0.230882267,0.301353141,0.273104306,0.271150669
7/4/12 1:00,59,94,60.8,8.1,0.228862418,0.254603742,0.233031579,0.240739379
7/4/12 2:00,59,94,60.8,8.1,0.185097031,0.226397392,0.204596172,0.207347733
7/4/12 3:00,59,94,60.8,6.9,0.172315713,0.216429462,0.188541627,0.194939633
7/4/12 4:00,59,94,60.8,5.8,0.177122375,0.21710085,0.19368134,0.198087807
7/4/12 5:00,59,94,60.8,6.9,0.189287473,0.241588669,0.205537799,0.215365545
7/4/12 6:00,59,94,60.8,6.9,0.245099203,0.300467989,0.261464115,0.272497733
7/4/12 7:00,60.8,94,62.6,8.1,0.296425054,0.402842493,0.342876555,0.352824147
7/4/12 8:00,60.8,94,62.6,9.2,0.310005789,0.423770668,0.356445507,0.369491893
7/4/12 9:00,60.8,88,64.4,9.2,0.303040433,0.417244621,0.334956107,0.359037628
7/4/12 10:00,60.8,88,64.4,11.5,0.293265704,0.382691393,0.330048664,0.340056442
7/4/12 11:00,60.8,78,68,13.8,0.293114718,0.384024887,0.346103053,0.344580914
7/4/12 12:00,60.8,78,68,10.4,0.308752703,0.389599774,0.348911344,0.352782402
7/4/12 13:00,62.6,88,66.2,9.2,0.287343187,0.382871679,0.352537655,0.343794768
7/4/12 14:00,60.8,78,68,12.7,0.290136265,0.378625565,0.338118208,0.339323263
7/4/12 15:00,60.8,69,71.6,11.5,0.305763518,0.375581119,0.333474786,0.342043974
7/4/12 16:00,60.8,78,68,12.7,0.334299712,0.389830413,0.371430066,0.366918013
7/4/12 17:00,60.8,73,69.8,10.4,0.374430836,0.422010734,0.419998097,0.405817771
7/4/12 18:00,60.8,78,68,10.4,0.405855908,0.487463277,0.455313986,0.452523877
7/4/12 19:00,60.8,83,66.2,9.2,0.409810519,0.526160452,0.45919981,0.471071513
7/4/12 20:00,59,78,66.2,11.5,0.414435159,0.539292655,0.457133206,0.477602993
7/4/12 21:00,59,83,64.4,9.2,0.415310519,0.570415255,0.482300666,0.497263958
7/4/12 22:00,59,88,62.6,9.2,0.387408501,0.527120339,0.466569934,0.465928011
7/4/12 23:00,59,88,62.6,5.8,0.309643115,0.414076836,0.357243578,0.365459601
7/5/12 0:00,59,88,62.6,6.9,0.232913545,0.310632768,0.268745005,0.274543835
7/5/12 1:00,57.2,88,60.8,8.1,0.228679205,0.263156267,0.229449113,0.243422279
7/5/12 2:00,53.6,82,59,5.8,0.189865153,0.23225566,0.202737628,0.210968772
7/5/12 3:00,55,81,59,2.3,0.172646558,0.221796245,0.192263305,0.19828618
7/5/12 4:00,53.6,82,59,5.8,0.170188077,0.217400331,0.19086648,0.195274994
7/5/12 5:00,51.8,82,57.2,9.2,0.185528034,0.235229155,0.201922502,0.210596131
7/5/12 6:00,53.6,82,59,4.6,0.237158978,0.295562673,0.272640523,0.270663948
7/5/12 7:00,53.6,82,59,4.6,0.298521647,0.39970403,0.351485528,0.354444652
7/5/12 8:00,51.8,72,60.8,3.5,0.309848119,0.418459161,0.361185808,0.368512115
7/5/12 9:00,53.6,72,62.6,3.5,0.295026223,0.402400993,0.351398693,0.354408149
7/5/12 10:00,55.4,68,66.2,4.6,0.286633144,0.395305448,0.328987873,0.343099512
7/5/12 11:00,55.4,64,68,4.6,0.282821656,0.38360066,0.326508854,0.336281831
7/5/12 12:00,55.4,60,69.8,4.6,0.29460368,0.390522265,0.327456238,0.343316999
7/5/12 13:00,55.4,60,69.8,3.5,0.28962208,0.38889676,0.321605948,0.339551044
7/5/12 14:00,55.4,57,71.6,4.6,0.289911536,0.36954281,0.315722119,0.330009047
7/5/12 15:00,55.4,53,73.4,8.1,0.297121727,0.370489572,0.330630112,0.336493389
7/5/12 16:00,55.4,57,71.6,9.2,0.339927106,0.388548848,0.359357807,0.365326375
7/5/12 17:00,53.6,56,69.8,8.1,0.383583156,0.423456641,0.401915428,0.405010902
7/5/12 18:00,53.6,60,68,10.4,0.393755839,0.458620197,0.42147026,0.428087451
7/5/12 19:00,55.4,68,66.2,9.2,0.391348195,0.485760703,0.432085502,0.441418464
7/5/12 20:00,53.6,64,66.2,8.1,0.380582449,0.503460483,0.446077138,0.448862677
7/5/12 21:00,55.4,73,64.4,8.1,0.401795471,0.552742041,0.492918216,0.488335189
7/5/12 22:00,55.4,73,64.4,8.1,0.376821656,0.515964874,0.459713755,0.456318488
7/5/12 23:00,55.4,77,62.6,4.6,0.310136589,0.414931394,0.356948885,0.366111111
7/6/12 0:00,55.4,77,62.6,4.6,0.237014154,0.31342865,0.267590149,0.276941545
7/6/12 1:00,55.4,77,62.6,6.9,0.228194346,0.268925357,0.231373371,0.246200881
7/6/12 2:00,55.4,82,60.8,4.6,0.190720141,0.227162459,0.200473929,0.208552076
7/6/12 3:00,57,87,60,6.9,0.175330742,0.219448957,0.190259776,0.197696126
7/6/12 4:00,55.4,88,59,6.9,0.175961837,0.21099067,0.192376164,0.194855718
7/6/12 5:00,55.4,88,59,4.6,0.189515901,0.23459056,0.203247672,0.211987242
7/6/12 6:00,55.4,88,59,5.8,0.228544169,0.306302964,0.277103352,0.273505683
7/6/12 7:00,55.4,88,59,4.6,0.298571025,0.399376509,0.338472998,0.351116214
7/6/12 8:00,55.4,88,59,5.8,0.307089046,0.426869445,0.366973929,0.372644712
7/6/12 9:00,55.4,82,60.8,5.8,0.300899011,0.429154436,0.34273909,0.36555661
7/6/12 10:00,55.4,82,60.8,6.9,0.301575458,0.418387308,0.338175601,0.360062847
7/6/12 11:00,57.2,88,60.8,9.2,0.306508093,0.401228415,0.345428044,0.356226067
7/6/12 12:00,55.4,88,59,12.7,0.322198054,0.415625406,0.338513612,0.365655204
7/6/12 13:00,57.2,94,59,9.2,0.318060459,0.42012689,0.353689655,0.370027316
7/6/12 14:00,57.2,88,60.8,10.4,0.309803051,0.397132686,0.339727768,0.354115507
7/6/12 15:00,58,78,63,9.2,0.307971567,0.385800432,0.340655172,0.348970214
7/6/12 16:00,57.2,77,64.4,9.2,0.341267684,0.403618123,0.36818784,0.374297181
7/6/12 17:00,55.4,77,62.6,9.2,0.386785021,0.434911542,0.416883847,0.414614825
7/6/12 18:00,59,88,62.6,9.2,0.402104716,0.485256742,0.438261343,0.446217599
7/6/12 19:00,57.2,88,60.8,8.1,0.40178086,0.512188242,0.433970054,0.456389268
7/6/12 20:00,55.4,82,60.8,8.1,0.37932871,0.503526968,0.42838294,0.44397658
7/6/12 21:00,55.4,88,59,9.2,0.392108183,0.516048544,0.457627042,0.460772851
7/6/12 22:00,53.6,88,57.2,5.8,0.376119279,0.511266451,0.445401089,0.450451114
7/6/12 23:00,53.6,88,57.2,5.8,0.309911928,0.412451996,0.361716878,0.366118918
7/7/12 0:00,53.6,88,57.2,4.6,0.248761443,0.314661812,0.283701452,0.285296953
7/7/12 1:00,53.6,88,57.2,6.9,0.231060984,0.2776469,0.246679673,0.254612955
7/7/12 2:00,53.6,88,57.2,8.1,0.19270894,0.238539623,0.212582577,0.217008182
7/7/12 3:00,51.8,88,55.4,4.6,0.17488219,0.220044205,0.194869328,0.198927955
7/7/12 4:00,53.6,94,55.4,6.9,0.17081289,0.21720593,0.190573115,0.195321891
7/7/12 5:00,53.6,88,57.2,8.1,0.172765073,0.225308895,0.194598182,0.200387903
7/7/12 6:00,55.4,88,59,8.1,0.207981289,0.251295957,0.228095281,0.23128
7/7/12 7:00,55.4,88,59,10.4,0.257010395,0.312270081,0.292923775,0.289302045
7/7/12 8:00,53.6,77,60.8,9.2,0.306472664,0.371467959,0.343115732,0.343047867
7/7/12 9:00,55.4,77,62.6,13.8,0.342438233,0.42336794,0.385643565,0.387346459
7/7/12 10:00,57.2,77,64.4,13.8,0.349996547,0.437741797,0.401951308,0.399982111
7/7/12 11:00,55.4,77,62.6,12.7,0.37075,0.433397642,0.384655327,0.400610823
7/7/12 12:00,53.6,72,62.6,13.8,0.378633609,0.437075401,0.412717352,0.411829955
7/7/12 13:00,53.6,72,62.6,15,0.366678375,0.427579144,0.392535778,0.398838964
7/7/12 14:00,51.8,68,62.6,12.7,0.358596419,0.407199893,0.391393912,0.387328829
7/7/12 15:00,51.8,64,64.4,10.4,0.347787879,0.401057158,0.384833483,0.379560009
7/7/12 16:00,51.8,64,64.4,11.5,0.355930489,0.408779381,0.3835094,0.385137776
7/7/12 17:00,51.8,64,64.4,13.8,0.384494838,0.445328526,0.412469588,0.417165654
7/7/12 18:00,51.8,64,64.4,9.2,0.405691673,0.503091831,0.442125224,0.455908416
7/7/12 19:00,55.4,88,59,8.1,0.398013765,0.531722905,0.458397138,0.469558731
7/7/12 20:00,55.4,88,59,8.1,0.389986924,0.526160791,0.439736136,0.459880486
7/7/12 21:00,55.4,88,59,5.8,0.407313145,0.547018153,0.448153846,0.476468722
7/7/12 22:00,57.2,94,59,6.9,0.37619064,0.527769354,0.429242397,0.453422592
7/7/12 23:00,55.4,94,57.2,6.9,0.314825189,0.423546716,0.375048301,0.37579838
7/8/12 0:00,57,95,58,8.1,0.257013076,0.321871863,0.295314848,0.293984698
7/8/12 1:00,57.2,94,59,6.9,0.248166552,0.289681964,0.249237031,0.265938583
7/8/12 2:00,57.2,94,59,4.6,0.197926359,0.23560032,0.206873101,0.216057805
7/8/12 3:00,57.2,94,59,5.8,0.176262216,0.220209178,0.190869526,0.198462438
7/8/12 4:00,55.4,94,57.2,4.6,0.166878183,0.21234952,0.187028597,0.191116059
7/8/12 5:00,55.4,94,57.2,5.8,0.167905024,0.225176094,0.190201072,0.197656545
7/8/12 6:00,55.4,88,59,4.6,0.194039917,0.243441004,0.212649687,0.219541057
7/8/12 7:00,55.4,88,59,6.9,0.234143939,0.296271756,0.277766756,0.271313006
7/8/12 8:00,57.2,94,59,6.9,0.291377151,0.376003737,0.347277033,0.341108886
7/8/12 9:00,57.2,88,60.8,6.9,0.349419821,0.438237586,0.41596336,0.403597075
7/8/12 10:00,57.2,88,60.8,6.9,0.385736226,0.47980032,0.444922252,0.440284203
7/8/12 11:00,57.2,77,64.4,6.9,0.417972452,0.471502403,0.463784629,0.452069082
7/8/12 12:00,56,69,64,8.1,0.428726584,0.495413241,0.467899017,0.466696444
7/8/12 13:00,53.6,60,68,9.2,0.434193659,0.491717565,0.466160858,0.466494711
7/8/12 14:00,55.4,64,68,11.5,0.399789945,0.467053924,0.454978552,0.442036004
7/8/12 15:00,55.4,60,69.8,11.5,0.395932507,0.448583556,0.462415549,0.434863636
7/8/12 16:00,53.6,60,68,6.9,0.424492774,0.503450614,0.473530831,0.470108436
7/8/12 17:00,55.4,64,68,11.5,0.418373709,0.530893276,0.486845398,0.483034413
7/8/12 18:00,53.6,60,68,5.8,0.445707502,0.557790822,0.493304736,0.504930499
7/8/12 19:00,53.6,68,64.4,3.5,0.420073002,0.550956777,0.493817694,0.493817998
7/8/12 20:00,53.6,77,60.8,3.5,0.417022712,0.580950908,0.487658624,0.503896986
7/8/12 21:00,55.4,88,59,8.1,0.423304886,0.584421558,0.50592672,0.512010796
7/8/12 22:00,57.2,88,60.8,4.6,0.382306685,0.539886873,0.448384272,0.465395365
7/8/12 23:00,57.2,88,60.8,6.9,0.299579491,0.40799413,0.361950805,0.360974353
7/9/12 0:00,55.4,88,59,6.9,0.232349621,0.299034685,0.269055407,0.269695906
7/9/12 1:00,55.4,88,59,6.9,0.223271409,0.264525894,0.227997319,0.241865541
7/9/12 2:00,55.4,88,59,10.4,0.183335399,0.231543513,0.199236396,0.207653621
7/9/12 3:00,55.4,88,59,9.2,0.166326446,0.215453817,0.185967886,0.191975034
7/9/12 4:00,55.4,88,59,8.1,0.170767906,0.210203417,0.185918822,0.191201304
7/9/12 5:00,55.4,88,59,9.2,0.190097107,0.230895355,0.20971454,0.212230769
7/9/12 6:00,55.4,88,59,10.4,0.238915231,0.294986118,0.273790366,0.271337233
7/9/12 7:00,55.4,82,60.8,11.5,0.301446969,0.401290443,0.356832293,0.357473459
7/9/12 8:00,55.4,82,60.8,11.5,0.307428375,0.416391467,0.350515611,0.364219424
7/9/12 9:00,55.4,82,60.8,10.4,0.299645805,0.420795103,0.346910142,0.362639892
7/9/12 10:00,55.4,77,62.6,10.4,0.316249828,0.406884227,0.354830523,0.364189165
7/9/12 11:00,55.4,77,62.6,12.7,0.308340644,0.395061008,0.344202655,0.353935628
7/9/12 12:00,57.2,82,62.6,5.8,0.3039487,0.407604013,0.355865724,0.360787656
7/9/12 13:00,55.4,73,64.4,15,0.298613807,0.403873751,0.35743248,0.357929064
7/9/12 14:00,55.4,73,64.4,8.1,0.308238551,0.393282483,0.340160494,0.352228768
7/9/12 15:00,53.6,68,64.4,10.4,0.308096994,0.371622701,0.333440035,0.341340369
7/9/12 16:00,55.4,73,64.4,8.1,0.369775956,0.408231618,0.399671076,0.393569969
7/9/12 17:00,53.6,68,64.4,11.5,0.42123224,0.486877101,0.475631393,0.462697468
7/9/12 18:00,55.4,82,60.8,10.4,0.45806972,0.558007895,0.52785097,0.517890594
7/9/12 19:00,55.4,82,60.8,8.1,0.441191257,0.602571429,0.499984127,0.524251888
7/9/12 20:00,55.4,82,60.8,6.9,0.41413388,0.59882563,0.501637566,0.514285429
7/9/12 21:00,55,75,61,8.1,0.418052596,0.57815021,0.498554673,0.506039094
7/9/12 22:00,55.4,82,60.8,6.9,0.380677198,0.540077813,0.448201598,0.465247324
7/9/12 23:00,55.4,88,59,6.9,0.299518443,0.408220588,0.336935626,0.354916037
7/10/12 0:00,53.6,88,57.2,8.1,0.233032104,0.294619223,0.259343033,0.265706131
7/10/12 1:00,53.6,88,57.2,8.1,0.220845839,0.258318468,0.226412699,0.238097426
7/10/12 2:00,53.6,88,57.2,5.8,0.182158254,0.224956431,0.194796117,0.203439165
7/10/12 3:00,53.6,88,57.2,5.8,0.167648022,0.216136483,0.181906443,0.191743339
7/10/12 4:00,53.6,88,57.2,6.9,0.162238063,0.211807349,0.184900177,0.188905396
7/10/12 5:00,51.8,82,57.2,5.8,0.185620054,0.230599161,0.203055605,0.209035072
7/10/12 6:00,51.8,82,57.2,8.1,0.233108458,0.28808447,0.276570168,0.267298557
7/10/12 7:00,51.8,82,57.2,9.2,0.290118008,0.392945435,0.337679012,0.345582557
7/10/12 8:00,50,72,59,9.2,0.29995092,0.413648847,0.350027337,0.360656686
7/10/12 9:00,50,68,60.8,10.4,0.292913605,0.401680773,0.343268486,0.35162677
7/10/12 10:00,51.8,72,60.8,10.4,0.289980286,0.385027561,0.331368975,0.340697023
7/10/12 11:00,51.8,72,60.8,10.4,0.294924438,0.385895258,0.330986854,0.34255531
7/10/12 12:00,51.8,72,60.8,11.5,0.302259334,0.407645747,0.352757443,0.359678186
7/10/12 13:00,53.6,72,62.6,11.5,0.295239647,0.394391304,0.338020979,0.348109035
7/10/12 14:00,55.4,77,62.6,6.9,0.289105228,0.381516279,0.322702797,0.336831722
7/10/12 15:00,57.2,88,60.8,11.5,0.291532926,0.380285271,0.338156605,0.340978466
