"","Datetime","Dew_Point_F","Humidity","Temperature_F","Wind_Speed_MPH","Consumption","Income","Overall","Diff","Diff_perc","Month","DayofWeek","Hour","WeekofYear","Year","predicted"
"26284","2013-01-01 00:00:00",44.6,87,48.2,9.2,0.214884509,"Low",0.250802564,-0.035918055,-0.143212471305,"1","1","0","1","2013",0.383607689522567
"26285","2013-01-01 00:00:00",44.6,87,48.2,9.2,0.244850436,"Medium",0.250802564,-0.005952128,-0.0237323251608,"1","1","0","1","2013",0.4202593678881
"26286","2013-01-01 00:00:00",44.6,87,48.2,9.2,0.284733856,"High",0.250802564,0.033931292,0.135290849738,"1","1","0","1","2013",0.494475707714876
"26287","2013-01-01 01:00:00",44.6,87,48.2,10.4,0.387206437,"Low",0.44269859,-0.055492153,-0.12534973965,"1","1","1","1","2013",0.410840443971617
"26288","2013-01-01 01:00:00",44.6,87,48.2,10.4,0.426539906,"Medium",0.44269859,-0.016158684,-0.0365004189419,"1","1","1","1","2013",0.44749212233715
"26289","2013-01-01 01:00:00",44.6,87,48.2,10.4,0.499935424,"High",0.44269859,0.057236834,0.12929075288,"1","1","1","1","2013",0.521708462163926
"26290","2013-01-01 02:00:00",44.6,93,46.4,12.7,0.318110988,"Low",0.371423915,-0.053312927,-0.143536602914,"1","1","2","1","2013",0.345151333147701
"26291","2013-01-01 02:00:00",44.6,93,46.4,12.7,0.351710262,"Medium",0.371423915,-0.019713653,-0.0530758850033,"1","1","2","1","2013",0.381803011513234
"26292","2013-01-01 02:00:00",44.6,93,46.4,12.7,0.429294281,"High",0.371423915,0.057870366,0.155806784816,"1","1","2","1","2013",0.45601935134001
"26293","2013-01-01 03:00:00",41,77,46,9.2,0.263512764,"Low",0.311468962,-0.047956198,-0.153967822964,"1","1","3","1","2013",0.290934213492731
"26294","2013-01-01 03:00:00",41,77,46,9.2,0.288224011,"Medium",0.311468962,-0.023244951,-0.0746300718079,"1","1","3","1","2013",0.327585891858264
"26295","2013-01-01 03:00:00",41,77,46,9.2,0.367315498,"High",0.311468962,0.055846536,0.179300485164,"1","1","3","1","2013",0.40180223168504
"26296","2013-01-01 04:00:00",41,87,44.6,10.4,0.231694228,"Low",0.274516389,-0.042822161,-0.155991273075,"1","1","4","1","2013",0.279145843405364
"26297","2013-01-01 04:00:00",41,87,44.6,10.4,0.253951039,"Medium",0.274516389,-0.02056535,-0.0749148350483,"1","1","4","1","2013",0.315797521770897
"26298","2013-01-01 04:00:00",41,87,44.6,10.4,0.324252768,"High",0.274516389,0.049736379,0.181178177307,"1","1","4","1","2013",0.390013861597673
"26299","2013-01-01 05:00:00",39.2,87,42.8,9.2,0.210537181,"Low",0.25628676,-0.045749579,-0.178509334622,"1","1","5","1","2013",0.287161904132435
"26300","2013-01-01 05:00:00",39.2,87,42.8,9.2,0.237888665,"Medium",0.25628676,-0.018398095,-0.0717871457737,"1","1","5","1","2013",0.323813582497968
"26301","2013-01-01 05:00:00",39.2,87,42.8,9.2,0.306965867,"High",0.25628676,0.050679107,0.197743757813,"1","1","5","1","2013",0.398029922324744
"26302","2013-01-01 06:00:00",37,84,40,9.2,0.215759157,"Low",0.257034609,-0.041275452,-0.160583246593,"1","1","6","1","2013",0.338449545852902
"26303","2013-01-01 06:00:00",37,84,40,9.2,0.242683434,"Medium",0.257034609,-0.014351175,-0.0558336290036,"1","1","6","1","2013",0.375101224218435
"26304","2013-01-01 06:00:00",37,84,40,9.2,0.301211716,"High",0.257034609,0.044177107,0.171872212742,"1","1","6","1","2013",0.449317564045211
"26305","2013-01-01 07:00:00",35.6,87,39.2,10.4,0.225074917,"Low",0.278112434,-0.053037517,-0.190705306617,"1","1","7","1","2013",0.421848968705572
"26306","2013-01-01 07:00:00",35.6,87,39.2,10.4,0.275172367,"Medium",0.278112434,-0.002940067,-0.0105715050482,"1","1","7","1","2013",0.458500647071105
"26307","2013-01-01 07:00:00",35.6,87,39.2,10.4,0.324218174,"High",0.278112434,0.04610574,0.16578093736,"1","1","7","1","2013",0.532716986897881
"26308","2013-01-01 08:00:00",35.6,87,39.2,10.4,0.253803443,"Low",0.309584356,-0.055780913,-0.180180012068,"1","1","8","1","2013",0.467825556146878
"26309","2013-01-01 08:00:00",35.6,87,39.2,10.4,0.31571764,"Medium",0.309584356,0.006133284,0.0198113498991,"1","1","8","1","2013",0.50447723451241
"26310","2013-01-01 08:00:00",35.6,87,39.2,10.4,0.351724042,"High",0.309584356,0.042139686,0.136116974851,"1","1","8","1","2013",0.578693574339186
"26311","2013-01-01 09:00:00",35.6,87,39.2,6.9,0.305995006,"Low",0.364534517,-0.058539511,-0.160587017882,"1","1","9","1","2013",0.492707706264113
"26312","2013-01-01 09:00:00",35.6,87,39.2,6.9,0.367634474,"Medium",0.364534517,0.003099957,0.00850387783717,"1","1","9","1","2013",0.529359384629646
"26313","2013-01-01 09:00:00",35.6,87,39.2,6.9,0.411059501,"High",0.364534517,0.046524984,0.127628473657,"1","1","9","1","2013",0.603575724456422
"26314","2013-01-01 10:00:00",35.6,81,41,9.2,0.361340733,"Low",0.420941769,-0.059601036,-0.141589740884,"1","1","10","1","2013",0.48635846145275
"26315","2013-01-01 10:00:00",35.6,81,41,9.2,0.427166331,"Medium",0.420941769,0.006224562,0.0147872282069,"1","1","10","1","2013",0.523010139818283
"26316","2013-01-01 10:00:00",35.6,81,41,9.2,0.466200184,"High",0.420941769,0.045258415,0.107517044715,"1","1","10","1","2013",0.597226479645059
"26317","2013-01-01 11:00:00",37.4,81,42.8,11.5,0.406658713,"Low",0.469038088,-0.062379375,-0.132994263357,"1","1","11","1","2013",0.485998811311461
"26318","2013-01-01 11:00:00",37.4,81,42.8,11.5,0.479464118,"Medium",0.469038088,0.01042603,0.0222285359478,"1","1","11","1","2013",0.522650489676994
"26319","2013-01-01 11:00:00",37.4,81,42.8,11.5,0.513716328,"High",0.469038088,0.04467824,0.0952550360899,"1","1","11","1","2013",0.59686682950377
"26320","2013-01-01 12:00:00",37.4,76,44.6,12.7,0.447118203,"Low",0.505914851,-0.058796648,-0.116218466178,"1","1","12","1","2013",0.491489711628997
"26321","2013-01-01 12:00:00",37.4,76,44.6,12.7,0.506881288,"Medium",0.505914851,0.000966437,0.00191027600413,"1","1","12","1","2013",0.528141389994529
"26322","2013-01-01 12:00:00",37.4,76,44.6,12.7,0.554120848,"High",0.505914851,0.048205997,0.0952848031733,"1","1","12","1","2013",0.602357729821305
"26323","2013-01-01 13:00:00",37.4,76,44.6,15,0.479365705,"Low",0.523128914,-0.043763209,-0.0836566433795,"1","1","13","1","2013",0.494164528842235
"26324","2013-01-01 13:00:00",37.4,76,44.6,15,0.523775318,"Medium",0.523128914,0.000646404,0.00123564953628,"1","1","13","1","2013",0.530816207207768
"26325","2013-01-01 13:00:00",37.4,76,44.6,15,0.559059502,"High",0.523128914,0.035930588,0.0686840031939,"1","1","13","1","2013",0.605032547034544
"26326","2013-01-01 14:00:00",35.6,71,44.6,13.8,0.487556049,"Low",0.531417506,-0.043861457,-0.0825367183143,"1","1","14","1","2013",0.481562495787267
"26327","2013-01-01 14:00:00",35.6,71,44.6,13.8,0.533636486,"Medium",0.531417506,0.00221898,0.00417558694425,"1","1","14","1","2013",0.5182141741528
"26328","2013-01-01 14:00:00",35.6,71,44.6,13.8,0.566348247,"High",0.531417506,0.034930741,0.0657312576376,"1","1","14","1","2013",0.592430513979576
"26329","2013-01-01 15:00:00",35.6,71,44.6,11.5,0.480572142,"Low",0.540399927,-0.059827785,-0.110710201854,"1","1","15","1","2013",0.482159138998019
"26330","2013-01-01 15:00:00",35.6,71,44.6,11.5,0.564839704,"Medium",0.540399927,0.024439777,0.0452253521492,"1","1","15","1","2013",0.518810817363551
"26331","2013-01-01 15:00:00",35.6,71,44.6,11.5,0.573319649,"High",0.540399927,0.032919722,0.0609173324333,"1","1","15","1","2013",0.593027157190328
"26332","2013-01-01 16:00:00",35.6,71,44.6,11.5,0.494573807,"Low",0.573066838,-0.078493031,-0.136970115517,"1","1","16","1","2013",0.508317079399716
"26333","2013-01-01 16:00:00",35.6,71,44.6,11.5,0.599228706,"Medium",0.573066838,0.026161868,0.0456523851412,"1","1","16","1","2013",0.544968757765249
"26334","2013-01-01 16:00:00",35.6,71,44.6,11.5,0.62031642,"High",0.573066838,0.047249582,0.0824503860054,"1","1","16","1","2013",0.619185097592025
"26335","2013-01-01 17:00:00",35.6,76,42.8,11.5,0.583548835,"Low",0.679676982,-0.096128147,-0.141432106053,"1","1","17","1","2013",0.581198713590264
"26336","2013-01-01 17:00:00",35.6,76,42.8,11.5,0.705051643,"Medium",0.679676982,0.025374661,0.0373334123003,"1","1","17","1","2013",0.617850391955796
"26337","2013-01-01 17:00:00",35.6,76,42.8,11.5,0.742125923,"High",0.679676982,0.062448941,0.091880323527,"1","1","17","1","2013",0.692066731782573
"26338","2013-01-01 18:00:00",35,68,42,8.1,0.642218647,"Low",0.768522249,-0.126303602,-0.164346057859,"1","1","18","1","2013",0.649127714916604
"26339","2013-01-01 18:00:00",35,68,42,8.1,0.794663984,"Medium",0.768522249,0.026141735,0.0340155864505,"1","1","18","1","2013",0.685779393282137
"26340","2013-01-01 18:00:00",35,68,42,8.1,0.855524908,"High",0.768522249,0.087002659,0.113207729657,"1","1","18","1","2013",0.759995733108913
"26341","2013-01-01 19:00:00",35.6,76,42.8,17.3,0.628846282,"Low",0.779992675,-0.151146393,-0.193779246709,"1","1","19","1","2013",0.688569588953309
"26342","2013-01-01 19:00:00",35.6,76,42.8,17.3,0.802276995,"Medium",0.779992675,0.02228432,0.0285699093264,"1","1","19","1","2013",0.725221267318842
"26343","2013-01-01 19:00:00",35.6,76,42.8,17.3,0.890297048,"High",0.779992675,0.110304373,0.141417190873,"1","1","19","1","2013",0.799437607145618
"26344","2013-01-01 20:00:00",35.6,81,41,15,0.588285239,"Low",0.757876763,-0.169591524,-0.223771901026,"1","1","20","1","2013",0.691120534472626
"26345","2013-01-01 20:00:00",35.6,81,41,15,0.774409121,"Medium",0.757876763,0.016532358,0.0218140452474,"1","1","20","1","2013",0.727772212838159
"26346","2013-01-01 20:00:00",35.6,81,41,15,0.887468173,"High",0.757876763,0.12959141,0.170992721148,"1","1","20","1","2013",0.801988552664935
"26347","2013-01-01 21:00:00",35.6,81,41,13.8,0.549221976,"Low",0.699437466,-0.15021549,-0.214766147514,"1","1","21","1","2013",0.663192636067633
"26348","2013-01-01 21:00:00",35.6,81,41,13.8,0.710108652,"Medium",0.699437466,0.010671186,0.0152568121079,"1","1","21","1","2013",0.699844314433166
"26349","2013-01-01 21:00:00",35.6,81,41,13.8,0.816954797,"High",0.699437466,0.117517331,0.168016923188,"1","1","21","1","2013",0.774060654259942
"26350","2013-01-01 22:00:00",35.6,81,41,13.8,0.525164262,"Low",0.657932247,-0.132767985,-0.201795831722,"1","1","22","1","2013",0.602443816824235
"26351","2013-01-01 22:00:00",35.6,81,41,13.8,0.675157613,"Medium",0.657932247,0.017225366,0.0261810635951,"1","1","22","1","2013",0.639095495189768
"26352","2013-01-01 22:00:00",35.6,81,41,13.8,0.756440036,"High",0.657932247,0.098507789,0.14972330274,"1","1","22","1","2013",0.713311835016544
"26353","2013-01-01 23:00:00",35.6,87,39.2,11.5,0.461660377,"Low",0.576645486,-0.114985109,-0.19940346676,"1","1","23","1","2013",0.508288023991637
"26354","2013-01-01 23:00:00",35.6,87,39.2,11.5,0.59559222,"Medium",0.576645486,0.018946734,0.0328568149062,"1","1","23","1","2013",0.54493970235717
"26355","2013-01-01 23:00:00",35.6,87,39.2,11.5,0.659188653,"High",0.576645486,0.082543167,0.143143697478,"1","1","23","1","2013",0.619156042183946
"26356","2013-01-02 00:00:00",35.6,87,39.2,8.1,0.40827414,"Low",0.474692914,-0.066418774,-0.139919455381,"1","2","0","1","2013",0.401939065502069
"26357","2013-01-02 00:00:00",35.6,87,39.2,8.1,0.458785379,"Medium",0.474692914,-0.015907535,-0.0335112122613,"1","2","0","1","2013",0.438590743867601
"26358","2013-01-02 00:00:00",35.6,87,39.2,8.1,0.540839022,"High",0.474692914,0.066146108,0.139345050346,"1","2","0","1","2013",0.512807083694377
"26359","2013-01-02 01:00:00",35.6,87,39.2,9.2,0.342674251,"Low",0.388409266,-0.045735015,-0.117749546686,"1","2","1","1","2013",0.429171819951119
"26360","2013-01-02 01:00:00",35.6,87,39.2,9.2,0.368087861,"Medium",0.388409266,-0.020321405,-0.0523195679889,"1","2","1","1","2013",0.465823498316652
"26361","2013-01-02 01:00:00",35.6,87,39.2,9.2,0.440398985,"High",0.388409266,0.051989719,0.13385293182,"1","2","1","1","2013",0.540039838143428
"26362","2013-01-02 02:00:00",33.8,87,37.4,3.5,0.272082686,"Low",0.311987184,-0.039904498,-0.127904285966,"1","2","2","1","2013",0.359393377956485
"26363","2013-01-02 02:00:00",33.8,87,37.4,3.5,0.290039571,"Medium",0.311987184,-0.021947613,-0.0703478031328,"1","2","2","1","2013",0.396045056322018
"26364","2013-01-02 02:00:00",33.8,87,37.4,3.5,0.360226833,"High",0.311987184,0.048239649,0.154620610954,"1","2","2","1","2013",0.470261396148794
"26365","2013-01-02 03:00:00",33.8,87,37.4,4.6,0.230322974,"Low",0.266780117,-0.036457143,-0.136656147429,"1","2","3","1","2013",0.315244363810368
"26366","2013-01-02 03:00:00",33.8,87,37.4,4.6,0.243324614,"Medium",0.266780117,-0.023455503,-0.0879207313639,"1","2","3","1","2013",0.3518960421759
"26367","2013-01-02 03:00:00",33.8,87,37.4,4.6,0.313192255,"High",0.266780117,0.046412138,0.173971503281,"1","2","3","1","2013",0.426112382002676
"26368","2013-01-02 04:00:00",35.6,93,37.4,5.8,0.213248613,"Low",0.252685829,-0.039437216,-0.15607213177,"1","2","4","1","2013",0.297801051296804
"26369","2013-01-02 04:00:00",35.6,93,37.4,5.8,0.232318578,"Medium",0.252685829,-0.020367251,-0.0806030598574,"1","2","4","1","2013",0.334452729662337
"26370","2013-01-02 04:00:00",35.6,93,37.4,5.8,0.299450899,"High",0.252685829,0.04676507,0.185071993095,"1","2","4","1","2013",0.408669069489113
"26371","2013-01-02 05:00:00",33.8,87,37.4,3.5,0.206490011,"Low",0.248379348,-0.041889337,-0.168650644014,"1","2","5","1","2013",0.297962281594379
"26372","2013-01-02 05:00:00",33.8,87,37.4,3.5,0.231981221,"Medium",0.248379348,-0.016398127,-0.0660204929759,"1","2","5","1","2013",0.334613959959911
"26373","2013-01-02 05:00:00",33.8,87,37.4,3.5,0.294453204,"High",0.248379348,0.046073856,0.185497934393,"1","2","5","1","2013",0.408830299786687
"26374","2013-01-02 06:00:00",36,92,38,5.8,0.218180355,"Low",0.268491944,-0.050311589,-0.187385842012,"1","2","6","1","2013",0.347589755164775
"26375","2013-01-02 06:00:00",36,92,38,5.8,0.262940979,"Medium",0.268491944,-0.005550965,-0.0206746054176,"1","2","6","1","2013",0.384241433530308
"26376","2013-01-02 06:00:00",36,92,38,5.8,0.3141065,"High",0.268491944,0.045614556,0.169891711909,"1","2","6","1","2013",0.458457773357084
"26377","2013-01-02 07:00:00",37.4,93,39.2,4.6,0.259758601,"Low",0.322515928,-0.062757327,-0.194586752317,"1","2","7","1","2013",0.425442179561895
"26378","2013-01-02 07:00:00",37.4,93,39.2,4.6,0.335540577,"Medium",0.322515928,0.013024649,0.0403845139704,"1","2","7","1","2013",0.462093857927428
"26379","2013-01-02 07:00:00",37.4,93,39.2,4.6,0.365701245,"High",0.322515928,0.043185317,0.133901346417,"1","2","7","1","2013",0.536310197754204
"26380","2013-01-02 08:00:00",37.4,87,41,9.2,0.295091565,"Low",0.393071219,-0.097979654,-0.249266924832,"1","2","8","1","2013",0.463563936573703
"26381","2013-01-02 08:00:00",37.4,87,41,9.2,0.397992622,"Medium",0.393071219,0.004921403,0.0125203850145,"1","2","8","1","2013",0.500215614939236
"26382","2013-01-02 08:00:00",37.4,87,41,9.2,0.471089443,"High",0.393071219,0.078018224,0.198483684963,"1","2","8","1","2013",0.574431954766012
"26383","2013-01-02 09:00:00",39.2,87,42.8,9.2,0.350893452,"Low",0.454167887,-0.103274435,-0.227392640378,"1","2","9","1","2013",0.48468058743216
"26384","2013-01-02 09:00:00",39.2,87,42.8,9.2,0.451782696,"Medium",0.454167887,-0.002385191,-0.00525178258585,"1","2","9","1","2013",0.521332265797692
"26385","2013-01-02 09:00:00",39.2,87,42.8,9.2,0.541607653,"High",0.454167887,0.087439766,0.192527407822,"1","2","9","1","2013",0.595548605624469
"26386","2013-01-02 10:00:00",39.2,81,44.6,8.1,0.364514983,"Low",0.476003112,-0.111488129,-0.234217227134,"1","2","10","1","2013",0.478331342620796
"26387","2013-01-02 10:00:00",39.2,81,44.6,8.1,0.475627095,"Medium",0.476003112,-0.000376017,-0.000789946516148,"1","2","10","1","2013",0.514983020986329
"26388","2013-01-02 10:00:00",39.2,81,44.6,8.1,0.568885662,"High",0.476003112,0.09288255,0.195130131838,"1","2","10","1","2013",0.589199360813105
"26389","2013-01-02 11:00:00",39.2,81,44.6,6.9,0.39113485,"Low",0.488321127,-0.097186277,-0.19902124161,"1","2","11","1","2013",0.481737191738287
"26390","2013-01-02 11:00:00",39.2,81,44.6,6.9,0.480099933,"Medium",0.488321127,-0.008221194,-0.0168356303781,"1","2","11","1","2013",0.518388870103819
"26391","2013-01-02 11:00:00",39.2,81,44.6,6.9,0.574714614,"High",0.488321127,0.086393487,0.176919412704,"1","2","11","1","2013",0.592605209930595
"26392","2013-01-02 12:00:00",41,81,46.4,8.1,0.398977802,"Low",0.502551812,-0.10357401,-0.206096182576,"1","2","12","1","2013",0.490635868031421
"26393","2013-01-02 12:00:00",41,81,46.4,8.1,0.497735077,"Medium",0.502551812,-0.004816735,-0.00958455403997,"1","2","12","1","2013",0.527287546396954
"26394","2013-01-02 12:00:00",41,81,46.4,8.1,0.591911941,"High",0.502551812,0.089360129,0.177812768487,"1","2","12","1","2013",0.60150388622373
"26395","2013-01-02 13:00:00",42.8,87,46.4,10.4,0.436648724,"Low",0.526753021,-0.090104297,-0.171056061205,"1","2","13","1","2013",0.497400016415378
"26396","2013-01-02 13:00:00",42.8,87,46.4,10.4,0.522539235,"Medium",0.526753021,-0.004213786,-0.00799954785641,"1","2","13","1","2013",0.534051694780911
"26397","2013-01-02 13:00:00",42.8,87,46.4,10.4,0.604508069,"High",0.526753021,0.077755048,0.147611964052,"1","2","13","1","2013",0.608268034607687
"26398","2013-01-02 14:00:00",44.6,93,46.4,10.4,0.448210876,"Low",0.527725009,-0.079514133,-0.150673422036,"1","2","14","1","2013",0.492295090506726
"26399","2013-01-02 14:00:00",44.6,93,46.4,10.4,0.514421865,"Medium",0.527725009,-0.013303144,-0.0252084774705,"1","2","14","1","2013",0.528946768872259
"26400","2013-01-02 14:00:00",44.6,93,46.4,10.4,0.602929921,"High",0.527725009,0.075204912,0.14250776582,"1","2","14","1","2013",0.603163108699035
"26401","2013-01-02 15:00:00",44.6,93,46.4,9.2,0.441794118,"Low",0.534759934,-0.092965816,-0.173845888761,"1","2","15","1","2013",0.492891733717478
"26402","2013-01-02 15:00:00",44.6,93,46.4,9.2,0.519397315,"Medium",0.534759934,-0.015362619,-0.0287280666019,"1","2","15","1","2013",0.529543412083011
"26403","2013-01-02 15:00:00",44.6,93,46.4,9.2,0.622549101,"High",0.534759934,0.087789167,0.164165565553,"1","2","15","1","2013",0.603759751909787
"26404","2013-01-02 16:00:00",44.6,93,46.4,9.2,0.497112653,"Low",0.573380883,-0.07626823,-0.133014950901,"1","2","16","1","2013",0.519049674119175
"26405","2013-01-02 16:00:00",44.6,93,46.4,9.2,0.558314094,"Medium",0.573380883,-0.015066789,-0.0262771038357,"1","2","16","1","2013",0.555701352484708
"26406","2013-01-02 16:00:00",44.6,93,46.4,9.2,0.647094513,"High",0.573380883,0.07371363,0.128559622732,"1","2","16","1","2013",0.629917692311484
"26407","2013-01-02 17:00:00",46.4,87,50,13.8,0.563490566,"Low",0.656796008,-0.093305442,-0.142061524223,"1","2","17","1","2013",0.573137703387068
"26408","2013-01-02 17:00:00",46.4,87,50,13.8,0.661337584,"Medium",0.656796008,0.004541576,0.00691474361093,"1","2","17","1","2013",0.609789381752601
"26409","2013-01-02 17:00:00",46.4,87,50,13.8,0.731194098,"High",0.656796008,0.07439809,0.11327427252,"1","2","17","1","2013",0.684005721579377
"26410","2013-01-02 18:00:00",48.2,94,50,13.8,0.625975028,"Low",0.742931881,-0.116956853,-0.157426079014,"1","2","18","1","2013",0.64961647741408
"26411","2013-01-02 18:00:00",48.2,94,50,13.8,0.774668457,"Medium",0.742931881,0.031736576,0.0427180160276,"1","2","18","1","2013",0.686268155779613
"26412","2013-01-02 18:00:00",48.2,94,50,13.8,0.818297833,"High",0.742931881,0.075365952,0.101443959975,"1","2","18","1","2013",0.760484495606389
"26413","2013-01-02 19:00:00",48.2,94,50,13.8,0.649564928,"Low",0.785987731,-0.136422803,-0.173568616429,"1","2","19","1","2013",0.685279465115952
"26414","2013-01-02 19:00:00",48.2,94,50,13.8,0.797120134,"Medium",0.785987731,0.011132403,0.0141635836807,"1","2","19","1","2013",0.721931143481484
"26415","2013-01-02 19:00:00",48.2,94,50,13.8,0.891680037,"High",0.785987731,0.105692306,0.134470681706,"1","2","19","1","2013",0.79614748330826
"26416","2013-01-02 20:00:00",48.2,88,51.8,11.5,0.643602663,"Low",0.790413477,-0.146810814,-0.185739259605,"1","2","20","1","2013",0.672802304971393
"26417","2013-01-02 20:00:00",48.2,88,51.8,11.5,0.77462953,"Medium",0.790413477,-0.015783947,-0.0199692280804,"1","2","20","1","2013",0.709453983336926
"26418","2013-01-02 20:00:00",48.2,88,51.8,11.5,0.923226371,"High",0.790413477,0.132812894,0.168029642541,"1","2","20","1","2013",0.783670323163702
"26419","2013-01-02 21:00:00",48.2,88,51.8,13.8,0.595700888,"Low",0.742938106,-0.147237218,-0.198182347642,"1","2","21","1","2013",0.6448744065664
"26420","2013-01-02 21:00:00",48.2,88,51.8,13.8,0.7562651,"Medium",0.742938106,0.013326994,0.0179382291639,"1","2","21","1","2013",0.681526084931933
"26421","2013-01-02 21:00:00",48.2,88,51.8,13.8,0.856107423,"High",0.742938106,0.113169317,0.152326709434,"1","2","21","1","2013",0.755742424758709
"26422","2013-01-02 22:00:00",48.2,88,51.8,13.8,0.525252497,"Low",0.668792567,-0.14354007,-0.214625695743,"1","2","22","1","2013",0.584125587323003
"26423","2013-01-02 22:00:00",48.2,88,51.8,13.8,0.680714956,"Medium",0.668792567,0.011922389,0.0178267367018,"1","2","22","1","2013",0.620777265688535
"26424","2013-01-02 22:00:00",48.2,88,51.8,13.8,0.7798497,"High",0.668792567,0.111057133,0.166056171195,"1","2","22","1","2013",0.694993605515312
"26425","2013-01-02 23:00:00",48.2,88,51.8,11.5,0.474072142,"Low",0.579338155,-0.105266013,-0.181700466457,"1","2","23","1","2013",0.482114964060907
"26426","2013-01-02 23:00:00",48.2,88,51.8,11.5,0.587869886,"Medium",0.579338155,0.008531731,0.0147266858334,"1","2","23","1","2013",0.518766642426439
"26427","2013-01-02 23:00:00",48.2,88,51.8,11.5,0.660928078,"High",0.579338155,0.081589923,0.140832987256,"1","2","23","1","2013",0.592982982253216
"26428","2013-01-03 00:00:00",48.2,88,51.8,13.8,0.411125971,"Low",0.472541011,-0.06141504,-0.129967639994,"1","3","0","1","2013",0.373868148063131
"26429","2013-01-03 00:00:00",48.2,88,51.8,13.8,0.468443997,"Medium",0.472541011,-0.004097014,-0.0086701765659,"1","3","0","1","2013",0.410519826428663
"26430","2013-01-03 00:00:00",48.2,88,51.8,13.8,0.526380821,"High",0.472541011,0.05383981,0.113936798599,"1","3","0","1","2013",0.484736166255439
"26431","2013-01-03 01:00:00",48.2,94,50,10.4,0.342096004,"Low",0.381968149,-0.039872145,-0.104386046597,"1","3","1","1","2013",0.408955732941679
"26432","2013-01-03 01:00:00",48.2,94,50,10.4,0.367455764,"Medium",0.381968149,-0.014512385,-0.0379937045484,"1","3","1","1","2013",0.445607411307211
"26433","2013-01-03 01:00:00",48.2,94,50,10.4,0.425076533,"High",0.381968149,0.043108384,0.112858582876,"1","3","1","1","2013",0.519823751133988
"26434","2013-01-03 02:00:00",48.2,88,51.8,8.1,0.276258047,"Low",0.304876441,-0.028618394,-0.0938688273391,"1","3","2","1","2013",0.327556961258768
"26435","2013-01-03 02:00:00",48.2,88,51.8,8.1,0.283674263,"Medium",0.304876441,-0.021202178,-0.0695435105791,"1","3","2","1","2013",0.3642086396243
"26436","2013-01-03 02:00:00",48.2,88,51.8,8.1,0.343236975,"High",0.304876441,0.038360534,0.125823215051,"1","3","2","1","2013",0.438424979451076
"26437","2013-01-03 03:00:00",49,89,51,10.4,0.231602109,"Low",0.264157057,-0.032554948,-0.123240879383,"1","3","3","1","2013",0.285763057533894
"26438","2013-01-03 03:00:00",49,89,51,10.4,0.246204424,"Medium",0.264157057,-0.017952633,-0.0679619662783,"1","3","3","1","2013",0.322414735899427
"26439","2013-01-03 03:00:00",49,89,51,10.4,0.30355279,"High",0.264157057,0.039395733,0.149137537522,"1","3","3","1","2013",0.396631075726203
"26440","2013-01-03 04:00:00",48.2,94,50,11.5,0.206490566,"Low",0.243576423,-0.037085857,-0.152255528443,"1","3","4","1","2013",0.269730133857867
"26441","2013-01-03 04:00:00",48.2,94,50,11.5,0.232233244,"Medium",0.243576423,-0.011343179,-0.0465692814612,"1","3","4","1","2013",0.306381812223399
"26442","2013-01-03 04:00:00",48.2,94,50,11.5,0.282189949,"High",0.243576423,0.038613526,0.158527354678,"1","3","4","1","2013",0.380598152050175
"26443","2013-01-03 05:00:00",46.4,93,48.2,8.1,0.204880688,"Low",0.240737507,-0.035856819,-0.1489457104,"1","3","5","1","2013",0.277064639389818
"26444","2013-01-03 05:00:00",46.4,93,48.2,8.1,0.229674263,"Medium",0.240737507,-0.011063244,-0.0459556308357,"1","3","5","1","2013",0.313716317755351
"26445","2013-01-03 05:00:00",46.4,93,48.2,8.1,0.27813739,"High",0.240737507,0.037399883,0.15535544696,"1","3","5","1","2013",0.387932657582127
"26446","2013-01-03 06:00:00",48.2,94,50,11.5,0.220965594,"Low",0.264909757,-0.043944163,-0.1658835201,"1","3","6","1","2013",0.32145555934055
"26447","2013-01-03 06:00:00",48.2,94,50,11.5,0.260217828,"Medium",0.264909757,-0.004691929,-0.0177114238944,"1","3","6","1","2013",0.358107237706083
"26448","2013-01-03 06:00:00",48.2,94,50,11.5,0.30464592,"High",0.264909757,0.039736163,0.149998865463,"1","3","6","1","2013",0.432323577532859
"26449","2013-01-03 07:00:00",48.2,94,50,11.5,0.263894561,"Low",0.325369943,-0.061475382,-0.188939953805,"1","3","7","1","2013",0.401136761381737
"26450","2013-01-03 07:00:00",48.2,94,50,11.5,0.328464477,"Medium",0.325369943,0.003094534,0.00951081704557,"1","3","7","1","2013",0.43778843974727
"26451","2013-01-03 07:00:00",48.2,94,50,11.5,0.374314892,"High",0.325369943,0.048944949,0.15042861227,"1","3","7","1","2013",0.512004779574046
"26452","2013-01-03 08:00:00",48.2,94,50,12.7,0.312978912,"Low",0.403867655,-0.090888743,-0.225045858154,"1","3","8","1","2013",0.447113348823042
"26453","2013-01-03 08:00:00",48.2,94,50,12.7,0.405536193,"Medium",0.403867655,0.001668538,0.0041313979452,"1","3","8","1","2013",0.483765027188575
"26454","2013-01-03 08:00:00",48.2,94,50,12.7,0.47823006,"High",0.403867655,0.074362405,0.184125676021,"1","3","8","1","2013",0.557981367015351
"26455","2013-01-03 09:00:00",48.2,94,50,12.7,0.359648169,"Low",0.450303496,-0.090655327,-0.201320504516,"1","3","9","1","2013",0.471995498940278
