GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2014 Inflation-adjusted dollars)
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",-,**
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",148080,26645
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",110261,14448
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",94903,12811
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",87802,10302
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",122769,16222
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",109414,14309
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",109306,43612
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",82404,21105
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",41667,67053
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",152688,24421
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",91875,91297
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",46007,8820
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",110735,12370
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",127152,15414
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",108542,22763
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",143750,48099
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",100500,218352
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",87264,13739
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",107875,28818
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",126933,14211
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",117885,16978
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",105060,15427
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",132500,110069
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",104583,15581
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",98107,16983
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",225250,67811
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",153594,64094
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",117059,28008
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",81786,38368
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",179183,28533
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",147125,46817
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",73021,16388
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",70203,5312
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",106226,22165
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",108736,25941
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",12479,4601
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",142156,25077
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",62866,9514
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",156500,24507
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",119808,21096
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",144097,23364
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",101107,25737
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",67369,7807
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",164830,35823
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",106625,19306
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",217070,81542
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",87813,18460
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",77589,11348
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",82123,17415
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",97600,12941
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",61484,8601
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",107343,10672
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",128969,23434
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",108165,21329
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",82296,18661
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",131964,32505
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",225208,40053
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",-,**
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",118125,30787
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",109934,23056
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",162576,32868
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",114792,16318
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",93420,20166
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",121414,29584
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",149875,34401
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",112237,33194
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",158679,47075
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",155536,31242
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",160379,42243
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",62889,23095
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",67065,17689
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",120889,32504
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",83767,8192
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",118315,17671
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",87363,12423
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",45592,8374
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",124666,23688
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",140625,32593
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",97467,17082
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",128125,19237
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",182917,53936
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",106471,33184
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",130189,10909
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",24063,7481
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",115911,16891
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",33792,4620
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",133992,28345
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",37959,5193
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",108971,16972
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",26069,7378
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",92019,23779
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",32024,9782
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",108538,17005
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",34412,3703
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",109283,12458
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",20607,5066
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",45516,11563
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",130179,23938
1400000US36061017700,36061017700,"Census Tract 177, New York County, New York",67958,20022
1400000US36061017800,36061017800,"Census Tract 178, New York County, New York",30023,10080
1400000US36061017900,36061017900,"Census Tract 179, New York County, New York",76506,10213
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",26578,4308
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",71927,22949
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",22813,5436
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",87072,22858
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",25274,4719
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",105032,23682
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",23044,7202
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",97135,27444
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",29194,7955
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",33175,9452
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",56432,4317
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",89063,21102
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",16836,1857
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",34656,9147
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",22109,8780
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",102734,14479
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",17254,4777
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",72708,39990
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",63564,17270
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",77237,15441
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",68786,17224
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",73393,19016
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",92679,27234
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",56157,6052
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",35313,20802
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",113750,37475
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",35583,8035
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",53697,11316
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",40369,8437
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",29457,12343
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",31105,4492
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",49952,10502
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",51709,6015
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",36921,5324
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",42926,8361
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",33244,5677
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",42689,5291
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",-,**
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",48781,8688
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",17059,4514
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",39155,10153
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",40280,10979
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",39148,15126
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",36406,6584
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",25608,3060
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",22092,9772
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",47530,11950
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",36585,7949
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",42893,10289
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",33750,8627
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",33052,7406
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",33281,7521
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",43965,7761
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",28757,4374
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",39032,7575
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",32272,11799
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",33813,6534
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",30739,9009
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",37003,2857
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",37553,7426
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",86175,17085
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",117292,20770
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",39044,11179
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",-,**
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",45360,6863
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",17669,6780
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",37593,17282
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",18153,4279
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",34564,3190
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",32096,10630
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",34044,11157
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",29974,12539
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",36047,8745
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",50631,5647
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",74813,8782
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",57150,9695
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",29955,3904
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",29119,3256
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",48750,6911
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",42132,15902
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",33301,5709
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",50020,6477
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",73620,5061
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",96375,14669
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",28302,5745
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",50841,6006
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",105962,23549
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",50435,6583
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",32214,13212
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",46104,5254
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",29856,7690
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",33006,3190
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",64128,5102
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",-,**
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",20274,2878
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",55337,8848
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",81667,17238
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",28015,7130
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",-,**
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",196027,28863
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",152500,17239
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",-,**
